album_id,genre,image_tensor
792,4,"tensor([[[ 1.1358,  1.1358,  1.1358,  ...,  1.5297,  1.5468,  1.5639],
         [ 1.1015,  1.1015,  1.1015,  ...,  1.5297,  1.5468,  1.5639],
         [ 1.0673,  1.0673,  1.0673,  ...,  1.5297,  1.5468,  1.5639],
         ...,
         [-1.7412, -1.5699, -0.7650,  ..., -1.5357, -1.4500, -1.6042],
         [-1.7754, -1.7583, -0.6109,  ..., -1.6213, -1.7069, -1.2788],
         [-1.8097, -1.7412, -0.8849,  ..., -1.5528, -1.8268, -1.1418]],

        [[ 1.2381,  1.2381,  1.2381,  ...,  1.6408,  1.6583,  1.6758],
         [ 1.2031,  1.2031,  1.2031,  ...,  1.6408,  1.6583,  1.6758],
         [ 1.1681,  1.1681,  1.1681,  ...,  1.6408,  1.6583,  1.6758],
         ...,
         [-1.7206, -1.5455, -0.7227,  ..., -1.5105, -1.4230, -1.5805],
         [-1.7556, -1.7381, -0.5651,  ..., -1.5980, -1.6681, -1.2479],
         [-1.7906, -1.7206, -0.8452,  ..., -1.5280, -1.8081, -1.1078]],

        [[ 1.3328,  1.3328,  1.3328,  ...,  1.7685,  1.7860,  1.8034],
         [ 1.2980,  1.2980,  1.2980,  ...,  1.7685,  1.7860,  1.8034],
         [ 1.2631,  1.2631,  1.2631,  ...,  1.7685,  1.7860,  1.8034],
         ...,
         [-1.5430, -1.3687, -0.5321,  ..., -1.3339, -1.2467, -1.4036],
         [-1.5779, -1.5604, -0.3927,  ..., -1.4036, -1.4907, -1.0724],
         [-1.6127, -1.5256, -0.6715,  ..., -1.3513, -1.6127, -0.9156]]])"
793,0,"tensor([[[-0.9192, -1.0904, -1.0733,  ..., -1.2617, -1.2617, -1.3473],
         [-0.7993, -0.9705, -1.1247,  ..., -0.8335, -0.9534, -1.3815],
         [ 0.0569, -0.3198, -0.7993,  ..., -1.0904, -1.2617, -1.3302],
         ...,
         [-0.4739, -0.6109, -0.6794,  ..., -0.1486, -0.4226, -0.4739],
         [-0.5424, -0.4739, -0.4911,  ..., -0.3541, -0.4739, -0.5082],
         [-0.5253, -0.3541, -0.3883,  ..., -0.4054, -0.3198, -0.3883]],

        [[-0.7052, -0.9153, -0.9328,  ..., -1.0553, -1.0553, -1.1429],
         [-0.6001, -0.8102, -0.9678,  ..., -0.6176, -0.7402, -1.1779],
         [ 0.2577, -0.1275, -0.6352,  ..., -0.8803, -1.0553, -1.1253],
         ...,
         [-0.4251, -0.5651, -0.6352,  ..., -0.1099, -0.3901, -0.4426],
         [-0.4951, -0.4251, -0.4426,  ..., -0.3200, -0.4426, -0.4776],
         [-0.4776, -0.3025, -0.3375,  ..., -0.3725, -0.2850, -0.3550]],

        [[-1.0724, -1.0898, -0.9156,  ..., -1.0027, -1.0027, -1.0898],
         [-0.9156, -0.9853, -1.0027,  ..., -0.5670, -0.6890, -1.1247],
         [ 0.0256, -0.3230, -0.7413,  ..., -0.8284, -1.0027, -1.0724],
         ...,
         [-0.2184, -0.3578, -0.4275,  ...,  0.0431, -0.2358, -0.2881],
         [-0.2881, -0.2184, -0.2358,  ..., -0.1661, -0.2881, -0.3230],
         [-0.2707, -0.0964, -0.1312,  ..., -0.2184, -0.1312, -0.2010]]])"
794,0,"tensor([[[ 1.7352,  0.5878, -0.0116,  ...,  1.9407,  1.9749,  1.9749],
         [ 1.8893,  1.3070,  0.4851,  ...,  1.9749,  2.0263,  2.1290],
         [ 1.8550,  1.4269,  1.2043,  ...,  1.1529,  1.8037,  2.0092],
         ...,
         [ 1.1015,  1.6153,  1.4269,  ...,  2.1975,  2.1975,  2.1462],
         [ 2.1975,  2.1804,  2.1633,  ...,  2.1975,  2.2147,  2.1804],
         [ 2.1119,  2.1975,  2.1804,  ...,  2.2147,  2.2318,  2.2147]],

        [[ 1.9034,  0.7304,  0.1176,  ...,  2.1134,  2.1485,  2.1485],
         [ 2.0609,  1.4657,  0.6254,  ...,  2.1485,  2.2010,  2.3060],
         [ 2.0259,  1.5882,  1.3606,  ...,  1.3081,  1.9734,  2.1835],
         ...,
         [ 1.2556,  1.7808,  1.5882,  ...,  2.3761,  2.3761,  2.3235],
         [ 2.3761,  2.3585,  2.3410,  ...,  2.3761,  2.3936,  2.3585],
         [ 2.2885,  2.3761,  2.3585,  ...,  2.3936,  2.4111,  2.3936]],

        [[ 2.1171,  0.9494,  0.3393,  ...,  2.3263,  2.3611,  2.3611],
         [ 2.2740,  1.6814,  0.8448,  ...,  2.3611,  2.4134,  2.5180],
         [ 2.2391,  1.8034,  1.5768,  ...,  1.5245,  2.1868,  2.3960],
         ...,
         [ 1.4722,  1.9951,  1.8034,  ...,  2.5877,  2.5877,  2.5354],
         [ 2.5877,  2.5703,  2.5529,  ...,  2.5877,  2.6051,  2.5703],
         [ 2.5006,  2.5877,  2.5703,  ...,  2.6051,  2.6226,  2.6051]]])"
795,0,"tensor([[[-0.0116,  0.0569,  0.0398,  ...,  0.1426,  0.1254,  0.1083],
         [ 0.0398,  0.0398,  0.0398,  ...,  0.1083,  0.1083,  0.1254],
         [ 0.0056,  0.0741,  0.0569,  ...,  0.1254,  0.1254,  0.1426],
         ...,
         [ 0.1597,  0.1426,  0.1254,  ...,  0.1426,  0.1254,  0.1254],
         [ 0.1254,  0.1254,  0.1254,  ...,  0.0912,  0.0398,  0.1083],
         [ 0.0912,  0.1083,  0.1254,  ...,  0.1426,  0.1083,  0.1254]],

        [[-0.7577, -0.6877, -0.7052,  ..., -0.6702, -0.6877, -0.7052],
         [-0.7052, -0.7052, -0.7052,  ..., -0.7052, -0.7052, -0.6877],
         [-0.7402, -0.6702, -0.6877,  ..., -0.6877, -0.6877, -0.6702],
         ...,
         [-0.6527, -0.6702, -0.6877,  ..., -0.6702, -0.6877, -0.6877],
         [-0.6877, -0.6877, -0.6877,  ..., -0.7227, -0.7752, -0.7052],
         [-0.7227, -0.7052, -0.6877,  ..., -0.6702, -0.7052, -0.6877]],

        [[ 0.3568,  0.4265,  0.4091,  ...,  0.4614,  0.4439,  0.4265],
         [ 0.4091,  0.4091,  0.4091,  ...,  0.4265,  0.4265,  0.4439],
         [ 0.3742,  0.4439,  0.4265,  ...,  0.4439,  0.4439,  0.4614],
         ...,
         [ 0.4788,  0.4614,  0.4439,  ...,  0.4614,  0.4439,  0.4439],
         [ 0.4439,  0.4439,  0.4439,  ...,  0.4091,  0.3568,  0.4265],
         [ 0.4091,  0.4265,  0.4439,  ...,  0.4614,  0.4265,  0.4439]]])"
796,4,"tensor([[[-1.9124, -1.9124, -1.9124,  ..., -1.8610, -1.8610, -1.8610],
         [-1.9124, -1.9124, -1.9124,  ..., -1.8782, -1.8782, -1.8782],
         [-1.9124, -1.9124, -1.9124,  ..., -1.8953, -1.8953, -1.8953],
         ...,
         [-1.8439, -1.8782, -1.8782,  ..., -1.9295, -1.9295, -1.9295],
         [-1.8268, -1.8610, -1.8610,  ..., -1.9295, -1.9295, -1.9295],
         [-1.8097, -1.8439, -1.8439,  ..., -1.9295, -1.9295, -1.9295]],

        [[-1.7556, -1.7556, -1.7556,  ..., -1.7031, -1.7031, -1.7031],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7206, -1.7206, -1.7206],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7381, -1.7381, -1.7381],
         ...,
         [-1.6856, -1.7206, -1.7206,  ..., -1.7731, -1.7731, -1.7731],
         [-1.6681, -1.7031, -1.7031,  ..., -1.7731, -1.7731, -1.7731],
         [-1.6506, -1.6856, -1.6856,  ..., -1.7731, -1.7731, -1.7731]],

        [[-1.5081, -1.5081, -1.5081,  ..., -1.4559, -1.4559, -1.4559],
         [-1.5081, -1.5081, -1.5081,  ..., -1.4733, -1.4733, -1.4733],
         [-1.5081, -1.5081, -1.5081,  ..., -1.4907, -1.4907, -1.4907],
         ...,
         [-1.4384, -1.4733, -1.4733,  ..., -1.5256, -1.5256, -1.5256],
         [-1.4210, -1.4559, -1.4559,  ..., -1.5256, -1.5256, -1.5256],
         [-1.4036, -1.4384, -1.4384,  ..., -1.5256, -1.5256, -1.5256]]])"
797,0,"tensor([[[-1.6555, -1.6555, -1.6555,  ..., -1.6555, -1.6555, -1.6555],
         [-1.6555, -1.6555, -1.6555,  ..., -1.6555, -1.6555, -1.6555],
         [-1.6555, -1.6555, -1.6555,  ..., -1.6555, -1.6555, -1.6555],
         ...,
         [-1.2959, -1.3130, -1.3130,  ..., -1.7412, -1.7412, -1.7412],
         [-1.3815, -1.3987, -1.3815,  ..., -1.7412, -1.7412, -1.7412],
         [-1.4500, -1.4672, -1.4672,  ..., -1.7412, -1.7412, -1.7412]],

        [[-1.5455, -1.5455, -1.5455,  ..., -1.5455, -1.5455, -1.5455],
         [-1.5455, -1.5455, -1.5455,  ..., -1.5455, -1.5455, -1.5455],
         [-1.5455, -1.5455, -1.5455,  ..., -1.5455, -1.5455, -1.5455],
         ...,
         [-1.2129, -1.2304, -1.2304,  ..., -1.6506, -1.6506, -1.6506],
         [-1.3004, -1.3179, -1.3004,  ..., -1.6506, -1.6506, -1.6506],
         [-1.3704, -1.3880, -1.3880,  ..., -1.6506, -1.6506, -1.6506]],

        [[-1.4210, -1.4210, -1.4210,  ..., -1.4210, -1.4210, -1.4210],
         [-1.4210, -1.4210, -1.4210,  ..., -1.4210, -1.4210, -1.4210],
         [-1.4210, -1.4210, -1.4210,  ..., -1.4210, -1.4210, -1.4210],
         ...,
         [-1.0550, -1.0724, -1.0724,  ..., -1.4210, -1.4210, -1.4210],
         [-1.1421, -1.1596, -1.1421,  ..., -1.4210, -1.4210, -1.4210],
         [-1.2119, -1.2293, -1.2293,  ..., -1.4210, -1.4210, -1.4210]]])"
799,0,"tensor([[[-2.0494, -2.0837, -2.0837,  ..., -2.1179, -2.0665, -1.9809],
         [-2.0494, -2.0837, -2.0837,  ..., -2.1179, -2.1008, -2.0494],
         [-2.0837, -2.1008, -2.1008,  ..., -2.0837, -2.1008, -2.0837],
         ...,
         [-2.0837, -2.1008, -2.1008,  ..., -2.1179, -2.1008, -2.0323],
         [-2.1008, -2.1179, -2.1008,  ..., -2.1179, -2.1179, -2.0837],
         [-2.0665, -2.1008, -2.0837,  ..., -2.1008, -2.1179, -2.1179]],

        [[-1.8957, -1.9307, -1.9307,  ..., -1.8431, -1.8782, -1.8957],
         [-1.8957, -1.9307, -1.9307,  ..., -1.8606, -1.9132, -1.8957],
         [-1.9307, -1.9482, -1.9482,  ..., -1.8606, -1.8957, -1.8606],
         ...,
         [-1.8081, -1.8431, -1.8431,  ..., -1.8431, -1.8782, -1.8782],
         [-1.8256, -1.8606, -1.8431,  ..., -1.8606, -1.8606, -1.8431],
         [-1.7906, -1.8256, -1.8256,  ..., -1.8431, -1.8256, -1.7906]],

        [[-1.5081, -1.5430, -1.5430,  ..., -1.5953, -1.5953, -1.5779],
         [-1.5081, -1.5430, -1.5430,  ..., -1.6302, -1.6302, -1.6127],
         [-1.5430, -1.5604, -1.5604,  ..., -1.6476, -1.6476, -1.5953],
         ...,
         [-1.5430, -1.5779, -1.5779,  ..., -1.5953, -1.5953, -1.5604],
         [-1.5604, -1.5953, -1.5779,  ..., -1.5953, -1.5953, -1.5604],
         [-1.5256, -1.5604, -1.5604,  ..., -1.5779, -1.5779, -1.5430]]])"
802,0,"tensor([[[-1.9295, -1.9295, -1.9295,  ..., -1.9467, -1.9124, -1.8782],
         [-1.9638, -1.9638, -1.9638,  ..., -1.9467, -1.9295, -1.9295],
         [-1.9467, -1.9467, -1.9467,  ..., -1.9295, -1.9295, -1.9467],
         ...,
         [-0.8849, -0.7650, -0.5424,  ..., -1.7925, -1.6555, -1.2617],
         [-0.9192, -0.3027, -0.5424,  ..., -1.8097, -1.7069, -1.4158],
         [-0.6452, -0.7479, -0.6281,  ..., -1.8439, -1.7583, -1.6727]],

        [[-1.8431, -1.8431, -1.8431,  ..., -1.8606, -1.8256, -1.7906],
         [-1.8782, -1.8782, -1.8782,  ..., -1.8606, -1.8431, -1.8431],
         [-1.8606, -1.8606, -1.8606,  ..., -1.8431, -1.8431, -1.8606],
         ...,
         [-1.5805, -1.4580, -1.3529,  ..., -1.8256, -1.8081, -1.4930],
         [-1.5980, -1.1429, -1.3179,  ..., -1.7906, -1.7906, -1.5980],
         [-1.3354, -1.4930, -1.4055,  ..., -1.8256, -1.8081, -1.8256]],

        [[-1.6127, -1.6127, -1.6127,  ..., -1.6302, -1.5953, -1.5604],
         [-1.6476, -1.6476, -1.6476,  ..., -1.6302, -1.6127, -1.6127],
         [-1.6302, -1.6302, -1.6302,  ..., -1.6127, -1.6127, -1.6302],
         ...,
         [-0.6018, -0.4624, -0.3230,  ..., -1.5953, -1.5779, -1.2467],
         [-0.6018, -0.0441, -0.2707,  ..., -1.5953, -1.5779, -1.3687],
         [-0.3404, -0.4798, -0.3404,  ..., -1.6127, -1.6127, -1.5953]]])"
803,0,"tensor([[[-1.9295, -1.9467, -1.9295,  ..., -1.9295, -1.8953, -1.9295],
         [-1.9124, -1.9295, -1.9124,  ..., -1.9124, -1.8953, -1.8953],
         [-1.9467, -1.9467, -1.9295,  ..., -1.9124, -1.9295, -1.9124],
         ...,
         [-1.9124, -1.8953, -1.9467,  ..., -1.8782, -1.8953, -1.9124],
         [-1.8953, -1.9124, -1.9295,  ..., -1.8097, -1.8953, -1.9124],
         [-1.8953, -1.9295, -1.9124,  ..., -1.6555, -1.8782, -1.9295]],

        [[-1.8431, -1.8606, -1.8431,  ..., -1.8431, -1.8081, -1.8431],
         [-1.8256, -1.8431, -1.8256,  ..., -1.8256, -1.8081, -1.8081],
         [-1.8606, -1.8606, -1.8431,  ..., -1.8256, -1.8431, -1.8256],
         ...,
         [-1.8256, -1.8081, -1.8606,  ..., -1.8256, -1.8256, -1.8256],
         [-1.8081, -1.8256, -1.8431,  ..., -1.8606, -1.8431, -1.8081],
         [-1.8081, -1.8431, -1.8256,  ..., -1.7906, -1.8256, -1.8081]],

        [[-1.6127, -1.6302, -1.6127,  ..., -1.6127, -1.5779, -1.6127],
         [-1.5953, -1.6127, -1.5953,  ..., -1.5953, -1.5779, -1.5779],
         [-1.6302, -1.6302, -1.6127,  ..., -1.5953, -1.6127, -1.5953],
         ...,
         [-1.5953, -1.5779, -1.6302,  ..., -1.5779, -1.5779, -1.5953],
         [-1.5779, -1.5953, -1.6127,  ..., -1.6302, -1.5953, -1.5430],
         [-1.5779, -1.6127, -1.5953,  ..., -1.5953, -1.5779, -1.5256]]])"
807,4,"tensor([[[-0.3198, -0.3712, -0.3712,  ..., -1.1760, -1.1932, -1.2103],
         [-0.3712, -0.3541, -0.3541,  ..., -1.2103, -1.2103, -1.2103],
         [-0.3712, -0.3198, -0.3198,  ..., -1.1932, -1.1760, -1.1589],
         ...,
         [-0.0801, -0.1314, -0.1828,  ..., -1.7583, -1.7583, -1.7583],
         [-0.0801, -0.1314, -0.1657,  ..., -1.7754, -1.7583, -1.7412],
         [-0.1143, -0.1314, -0.1657,  ..., -1.7412, -1.7583, -1.7583]],

        [[-0.1275, -0.1800, -0.1800,  ..., -1.5805, -1.6155, -1.6331],
         [-0.1800, -0.1625, -0.1625,  ..., -1.6681, -1.6856, -1.6681],
         [-0.1800, -0.1275, -0.1275,  ..., -1.6856, -1.6856, -1.6681],
         ...,
         [ 0.2402,  0.1877,  0.1352,  ..., -1.6856, -1.6856, -1.6856],
         [ 0.2402,  0.1877,  0.1527,  ..., -1.7031, -1.6856, -1.6681],
         [ 0.2052,  0.1877,  0.1527,  ..., -1.6681, -1.6856, -1.6856]],

        [[ 0.2522,  0.1999,  0.1999,  ..., -1.6650, -1.6476, -1.6476],
         [ 0.1999,  0.2173,  0.2173,  ..., -1.6650, -1.6302, -1.6127],
         [ 0.1999,  0.2522,  0.2522,  ..., -1.5953, -1.5779, -1.5604],
         ...,
         [ 1.0191,  0.9668,  0.9145,  ..., -1.3687, -1.3687, -1.3687],
         [ 1.0191,  0.9668,  0.9319,  ..., -1.3861, -1.3687, -1.3513],
         [ 0.9842,  0.9668,  0.9319,  ..., -1.3513, -1.3687, -1.3687]]])"
808,4,"tensor([[[ 1.4098,  1.4098,  1.4098,  ...,  1.4783,  1.4612,  1.4440],
         [ 1.4098,  1.4269,  1.4440,  ...,  1.4954,  1.4783,  1.4612],
         [ 1.4269,  1.4612,  1.4783,  ...,  1.5125,  1.4954,  1.4783],
         ...,
         [-1.3473, -1.3473, -1.3644,  ..., -1.5528, -1.5357, -1.5185],
         [-1.3302, -1.3815, -1.3644,  ..., -1.5699, -1.5699, -1.5528],
         [-1.3473, -1.3987, -1.4158,  ..., -1.5870, -1.5870, -1.5699]],

        [[ 1.2031,  1.2031,  1.2031,  ...,  1.1506,  1.1331,  1.1155],
         [ 1.1681,  1.1856,  1.2206,  ...,  1.1681,  1.1506,  1.1331],
         [ 1.1681,  1.2031,  1.2206,  ...,  1.1856,  1.1681,  1.1506],
         ...,
         [-1.2829, -1.2829, -1.3004,  ..., -1.4230, -1.4230, -1.4055],
         [-1.2654, -1.3179, -1.3004,  ..., -1.4405, -1.4405, -1.4055],
         [-1.2829, -1.3354, -1.3529,  ..., -1.4230, -1.4230, -1.4055]],

        [[ 1.4025,  1.4025,  1.4025,  ...,  1.3502,  1.3328,  1.3154],
         [ 1.3677,  1.3851,  1.4025,  ...,  1.3502,  1.3328,  1.3154],
         [ 1.3502,  1.3677,  1.4025,  ...,  1.3502,  1.3328,  1.3154],
         ...,
         [-0.9678, -0.9678, -0.9853,  ..., -1.1073, -1.1073, -1.0898],
         [-0.9504, -1.0027, -0.9853,  ..., -1.1247, -1.1247, -1.0898],
         [-0.9678, -1.0201, -1.0376,  ..., -1.1247, -1.1247, -1.0898]]])"
809,4,"tensor([[[ 2.2489,  2.2489,  2.2489,  ...,  2.2489,  2.2489,  2.2489],
         [ 2.2489,  2.2489,  2.2489,  ...,  2.2489,  2.2489,  2.2489],
         [ 2.2489,  2.2489,  2.2489,  ...,  2.2489,  2.2489,  2.2489],
         ...,
         [ 0.4337, -0.0972,  0.0227,  ...,  2.2489,  2.2489,  2.2489],
         [ 0.6221,  0.1768,  0.0741,  ...,  2.2489,  2.2489,  2.2489],
         [ 0.9303,  0.4508,  0.1426,  ...,  2.2489,  2.2489,  2.2489]],

        [[ 2.4286,  2.4286,  2.4286,  ...,  2.4286,  2.4286,  2.4286],
         [ 2.4286,  2.4286,  2.4286,  ...,  2.4286,  2.4286,  2.4286],
         [ 2.4286,  2.4286,  2.4286,  ...,  2.4286,  2.4286,  2.4286],
         ...,
         [ 0.5728,  0.0301,  0.1527,  ...,  2.4286,  2.4286,  2.4286],
         [ 0.7654,  0.3102,  0.2052,  ...,  2.4286,  2.4286,  2.4286],
         [ 1.0805,  0.5903,  0.2752,  ...,  2.4286,  2.4286,  2.4286]],

        [[ 2.6400,  2.6400,  2.6400,  ...,  2.6400,  2.6400,  2.6400],
         [ 2.6400,  2.6400,  2.6400,  ...,  2.6400,  2.6400,  2.6400],
         [ 2.6400,  2.6400,  2.6400,  ...,  2.6400,  2.6400,  2.6400],
         ...,
         [ 0.7925,  0.2522,  0.3742,  ...,  2.6400,  2.6400,  2.6400],
         [ 0.9842,  0.5311,  0.4265,  ...,  2.6400,  2.6400,  2.6400],
         [ 1.2980,  0.8099,  0.4962,  ...,  2.6400,  2.6400,  2.6400]]])"
810,3,"tensor([[[-0.9534, -0.8678, -0.6965,  ...,  0.9303,  0.9303,  0.9303],
         [-0.7822, -0.8335, -0.5767,  ...,  0.9474,  0.9474,  0.9474],
         [ 0.6563,  0.0227, -0.1314,  ...,  0.9646,  0.9646,  0.9646],
         ...,
         [-1.2103, -1.3130, -1.2445,  ..., -1.3302, -1.2445, -1.2274],
         [-1.3644, -1.2617, -1.1247,  ..., -1.2788, -1.2788, -1.2959],
         [-1.3987, -1.3130, -1.2788,  ..., -1.2103, -1.1247, -1.1760]],

        [[-0.6527, -0.4951, -0.2500,  ...,  1.6232,  1.6232,  1.6232],
         [-0.3901, -0.3725, -0.0924,  ...,  1.6408,  1.6408,  1.6408],
         [ 1.2031,  0.5728,  0.3978,  ...,  1.6583,  1.6583,  1.6583],
         ...,
         [-0.4426, -0.5476, -0.4776,  ..., -0.4951, -0.4251, -0.4076],
         [-0.6001, -0.4951, -0.3550,  ..., -0.4601, -0.4601, -0.4776],
         [-0.6352, -0.5476, -0.5126,  ..., -0.3725, -0.3025, -0.3550]],

        [[-1.1596, -0.9853, -0.6715,  ...,  2.3263,  2.3263,  2.3263],
         [-0.4101, -0.4450, -0.2184,  ...,  2.3437,  2.3437,  2.3437],
         [ 1.6291,  0.9494,  0.6356,  ...,  2.3611,  2.3611,  2.3611],
         ...,
         [-0.8633, -0.9853, -0.9504,  ..., -1.0376, -0.9330, -0.8981],
         [-1.0201, -0.9330, -0.8284,  ..., -1.0201, -0.9853, -0.9853],
         [-1.0550, -0.9853, -0.9853,  ..., -0.9504, -0.8458, -0.8807]]])"
813,4,"tensor([[[-1.6898, -1.6555, -1.6384,  ..., -1.3302, -1.3644, -1.3644],
         [-1.6727, -1.6555, -1.6213,  ..., -1.3302, -1.3473, -1.3473],
         [-1.6555, -1.6384, -1.5870,  ..., -1.3302, -1.3644, -1.3644],
         ...,
         [-1.3987, -1.4158, -1.3987,  ..., -0.2684, -0.3369, -0.3712],
         [-1.3987, -1.4158, -1.3987,  ..., -0.2171, -0.2684, -0.2856],
         [-1.3987, -1.4158, -1.3987,  ..., -0.1828, -0.1999, -0.1999]],

        [[-1.1779, -1.1604, -1.1604,  ..., -1.1779, -1.2129, -1.2129],
         [-1.1954, -1.1779, -1.1779,  ..., -1.1779, -1.1954, -1.1954],
         [-1.1954, -1.1954, -1.1779,  ..., -1.1779, -1.2129, -1.2129],
         ...,
         [-1.2304, -1.2479, -1.2304,  ..., -1.3354, -1.4230, -1.4755],
         [-1.2304, -1.2479, -1.2304,  ..., -1.3354, -1.4230, -1.4580],
         [-1.2304, -1.2479, -1.2304,  ..., -1.3354, -1.3880, -1.4055]],

        [[-1.2293, -1.2119, -1.1944,  ..., -1.0724, -1.1073, -1.1073],
         [-1.2119, -1.1944, -1.1770,  ..., -1.0724, -1.0898, -1.0898],
         [-1.1770, -1.1770, -1.1596,  ..., -1.0724, -1.1073, -1.1073],
         ...,
         [-0.9853, -1.0027, -0.9853,  ..., -1.2641, -1.3339, -1.3861],
         [-0.9853, -1.0027, -0.9853,  ..., -1.2467, -1.3164, -1.3513],
         [-0.9853, -1.0027, -0.9853,  ..., -1.2293, -1.2641, -1.2816]]])"
814,1,"tensor([[[ 0.1083,  0.1083,  0.1254,  ...,  0.1083,  0.1083,  0.1083],
         [ 0.1083,  0.1083,  0.1254,  ...,  0.1083,  0.1083,  0.1083],
         [ 0.1083,  0.1083,  0.1254,  ...,  0.1083,  0.1083,  0.1083],
         ...,
         [-0.2856, -0.2856, -0.2856,  ..., -1.1932, -1.2274, -1.2445],
         [-0.2856, -0.2856, -0.2856,  ..., -1.2274, -1.2788, -1.3130],
         [-0.2856, -0.2856, -0.2856,  ..., -1.2445, -1.3302, -1.3644]],

        [[-1.7906, -1.7906, -1.8081,  ..., -1.8081, -1.8081, -1.8081],
         [-1.7906, -1.7906, -1.8081,  ..., -1.8081, -1.8081, -1.8081],
         [-1.7906, -1.7906, -1.8081,  ..., -1.8081, -1.8081, -1.8081],
         ...,
         [-1.7731, -1.7731, -1.7731,  ..., -1.5630, -1.5630, -1.5455],
         [-1.7731, -1.7731, -1.7731,  ..., -1.5630, -1.5455, -1.5455],
         [-1.7731, -1.7731, -1.7731,  ..., -1.5630, -1.5455, -1.5630]],

        [[-1.1596, -1.1596, -1.1596,  ..., -1.1247, -1.1247, -1.1247],
         [-1.1596, -1.1596, -1.1596,  ..., -1.1247, -1.1247, -1.1247],
         [-1.1596, -1.1596, -1.1596,  ..., -1.1247, -1.1247, -1.1247],
         ...,
         [-1.1421, -1.1421, -1.1421,  ..., -1.0027, -1.0027, -1.0201],
         [-1.1421, -1.1421, -1.1421,  ..., -1.0027, -1.0201, -1.0376],
         [-1.1421, -1.1421, -1.1421,  ..., -1.0201, -1.0376, -1.0550]]])"
815,4,"tensor([[[ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948],
         [ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948],
         [ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948],
         ...,
         [ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948],
         [ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948],
         [ 2.0948,  2.0948,  2.0948,  ...,  2.0948,  2.0948,  2.0948]],

        [[ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633],
         [ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633],
         [ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633],
         ...,
         [ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633],
         [ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633],
         [ 1.7633,  1.7633,  1.7633,  ...,  1.7633,  1.7633,  1.7633]],

        [[-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927],
         [-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927],
         [-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927],
         ...,
         [-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927],
         [-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927],
         [-0.3927, -0.3927, -0.3927,  ..., -0.3927, -0.3927, -0.3927]]])"
817,0,"tensor([[[ 1.1358,  1.3413,  1.3070,  ...,  1.0673,  0.9988,  0.8789],
         [ 1.1872,  1.3070,  1.2899,  ...,  0.9988,  0.8104,  0.7591],
         [ 1.2043,  1.2385,  1.2557,  ...,  0.8447,  0.6906,  0.8276],
         ...,
         [ 1.1015,  1.1358,  1.1358,  ...,  0.5193,  0.5536,  0.5022],
         [ 0.7762,  0.8789,  0.8104,  ...,  0.5536,  0.4679,  0.3823],
         [ 0.7419,  0.8447,  0.8104,  ...,  0.4337,  0.3823,  0.3138]],

        [[ 0.8179,  1.0280,  0.9755,  ...,  0.3978,  0.2402,  0.0476],
         [ 0.9230,  1.0455,  1.0280,  ...,  0.2752, -0.0049, -0.1275],
         [ 1.0105,  1.0455,  1.0630,  ...,  0.0651, -0.1450, -0.0399],
         ...,
         [ 0.5553,  0.5553,  0.5553,  ...,  1.0805,  1.0980,  1.0280],
         [ 0.1702,  0.2577,  0.2052,  ...,  1.1155,  1.0105,  0.8880],
         [ 0.1001,  0.1877,  0.1877,  ...,  1.0105,  0.9230,  0.8179]],

        [[ 0.4265,  0.6356,  0.5834,  ..., -0.1661, -0.1487, -0.2010],
         [ 0.6008,  0.7228,  0.7054,  ..., -0.3055, -0.4450, -0.4798],
         [ 0.7576,  0.7925,  0.7925,  ..., -0.4973, -0.6541, -0.4798],
         ...,
         [-0.1138, -0.0790, -0.0092,  ...,  1.7511,  1.7685,  1.6988],
         [-0.4450, -0.3230, -0.3230,  ...,  1.7163,  1.6814,  1.6291],
         [-0.4798, -0.3404, -0.3055,  ...,  1.5768,  1.6117,  1.5768]]])"
